-18883,12919,32767,-21058,-213,32119
-18977,9041,32767,-28742,2232,30585
-27399,5627,30627,-32641,1613,27190
-32740,1418,20315,-32768,-8323,21414
-31780,-3575,10032,-32768,-19706,15429
-27215,-6432,2931,-29935,-24963,10721
-22269,-7401,-405,-24612,-24935,6723
-18168,-6567,-1735,-19926,-23512,4258
-15132,-5758,-1758,-16892,-22671,2865
-11552,-5542,-1394,-14371,-22768,1499
-6399,-5003,-862,-12492,-20578,858
-2528,-5076,52,-11232,-14445,1330
-1373,-5805,2012,-9751,-6804,1780
-3946,-6359,3673,-8464,-2078,989
-4404,-7343,4496,-7656,-1755,181
-2862,-8086,5531,-6765,-1924,-418
-1392,-8600,6694,-6210,-1429,358
-1025,-9698,8012,-5436,463,1081
-1503,-11364,9308,-4097,3055,1135
-2544,-12906,11740,-1360,5511,2815
-6041,-11893,16099,1008,4618,3308
-7052,-13277,18523,302,1453,998
-4788,-16390,19625,199,-1027,-861
-4436,-14660,19447,534,-3023,-1318
-4522,-11854,17803,-1120,-4263,-1898
-3224,-10102,14970,-2483,-3800,-2942
-2695,-8880,11880,-3097,-2694,-3670
-2695,-8731,9626,-2718,-3323,-3568
-1771,-8440,8327,-1853,-5003,-3585
412,-8225,7319,-670,-5693,-3600
2705,-8021,7243,453,-4592,-2631
3709,-8067,7612,1176,-2168,-913
2813,-8298,8172,1894,382,722
1272,-8401,9201,2683,941,1835
696,-8532,10873,3102,1003,2994
15,-9501,12856,3287,1035,3904
-554,-10112,14848,3367,1452,3831
-1240,-10906,16970,2987,2177,3178
-2603,-11729,18319,2374,1578,2791
-2940,-12536,18152,1294,-95,2095
-2647,-13264,17235,676,-1254,1731
-3367,-13013,16041,489,-1967,1526
-3996,-12278,14609,400,-2669,993
-3896,-11122,13649,193,-2886,670
-4071,-9798,12436,-258,-3163,267
-2991,-9546,11742,-701,-3299,20
-2085,-9564,11397,-661,-2236,20
-1648,-9272,11393,-722,-826,-265
-9,-7790,12513,-286,1774,-1207
-833,-8261,12216,-179,2082,-460
-1290,-8625,12535,-170,1599,205
-1725,-8555,12624,-432,1129,511
-1400,-8971,12912,-1065,1225,716
-1274,-9202,13328,-1712,2275,772
-1456,-9892,13745,-2666,3426,750
-1964,-12136,14858,-2323,4781,1833
-4822,-12016,16401,-1401,3597,2577
-5342,-13876,17258,-1080,1485,651
-5342,-13709,17380,269,-1175,-1091
-1297,-11105,15350,-214,-3858,-2728
-985,-9566,13662,-714,-2758,-2942
-934,-9174,11863,-1280,-2513,-2867
-784,-9167,10680,-1520,-2663,-2171
-924,-8912,9854,-1375,-3167,-1733
448,-8513,9514,-1093,-3122,-1517
2120,-8443,9696,-880,-984,-799
283,-9248,9860,1727,893,1370
99,-10693,13352,5718,5285,5443
-3494,-10035,22730,18429,-32283,-2266
3735,-5449,21487,21428,-32768,-3734
5742,-1359,21194,19718,-32768,-2036
4936,-933,18761,16385,-32768,195
8380,16,17325,12593,-28594,1169
5716,-312,14260,8882,-19378,1876
-1624,-2740,9917,6248,-16188,1686
-5273,-3691,4282,5617,-18356,-2191
1270,-5265,1513,7439,-16611,-7131
2664,-4710,1422,8947,-6814,-9145
-3696,-4717,-195,8518,-1460,-12146
-4444,-5324,-591,8880,274,-17353
-826,-3762,755,8835,8664,-20592
-2742,-3712,3701,7104,22433,-22193
-9128,-6041,6936,5839,31584,-23809
-14610,-6125,13281,7846,32767,-26378
-18695,-2348,23176,9285,32767,-30066
-24402,3473,32348,7317,32729,-32717
-27119,9092,32767,3101,27290,-32768
-20558,16432,32767,-542,19729,-32768
3617,12827,8347,-10296,-10491,-17686
6141,7340,5787,-8269,-9827,-11339
4812,4546,4301,-4099,-4633,-5565
482,4774,4072,-317,-1894,-1747
520,5068,4379,1601,-582,1869
244,5558,6335,3291,2674,5839
-1098,8371,12441,4641,3812,13638
2470,12648,21414,2523,4847,22428
768,14539,26423,1723,6131,26134
-10191,10343,32767,-609,-9410,32767
-13660,7975,32767,-3675,-12502,32685
-19741,4802,32654,-6320,-15910,30540
-23644,1314,27844,-8130,-23182,26172
-19430,-2107,19576,-8206,-28776,21248
-14366,-5159,13164,-5881,-26759,16781
-15297,-6709,8006,-1757,-25370,12740
-13102,-7270,4075,2409,-27108,7799
-7253,-7208,1778,5634,-25944,3175
-2637,-6083,1531,8099,-20238,37
-1228,-4169,2198,8020,-12640,-2160
-2281,-3299,2428,5902,-6553,-4502
-1685,-2825,2239,3031,-1667,-7271
-242,-3414,1761,-119,5949,-9954
-2386,-5632,1039,-1963,15309,-12094
-6607,-6806,1408,-1370,22259,-15018
-13469,-6007,13825,412,29123,-20837
-17236,-2786,25260,487,28874,-24165
-20576,2845,32577,-2559,25770,-29687
-16070,4444,32767,-6697,22266,-32768
-15202,6240,32767,-6819,19022,-32768
-16810,11732,32767,-5705,11949,-32768
-13040,16310,32390,-5744,4431,-32768
-7808,16699,27845,-5656,-17,-32468
-5220,15248,22709,-5360,-3768,-28673
-1895,14216,18112,-5446,-8343,-23858
2821,5221,13856,4143,3830,18035
2944,6031,20352,3963,4649,22313
-588,6606,27251,3713,4823,25952
-5798,8002,32360,1993,2878,28824
-10152,9002,32767,-1951,542,28428
-14208,8389,32767,-6660,-3390,27434
-19627,2461,25050,-24891,-9752,27517
-25774,80,15346,-28240,-12081,24605
-26015,-3418,6937,-28576,-17440,19443
-10659,-6032,-753,-18528,-15118,5584
-6563,-5512,-480,-17464,-9663,3116
-4092,-4838,900,-16503,-3980,1791
-3260,-4805,1794,-16287,82,564
-2406,-5928,2079,-15895,1909,-708
-1292,-7601,2117,-14543,2143,-884
-544,-9672,2857,-11818,1423,274
317,-10740,4094,-8499,1316,1372
1400,-11749,5694,-5620,3851,1897
-10,-13872,8052,-2431,6681,2900
-3811,-13681,11032,762,6333,3872
-5597,-13391,14555,1403,3513,2930
-4151,-16016,16719,1264,2292,2017
-4084,-17846,18367,1673,2204,1914
-6536,-17393,18577,1531,492,1110
-8069,-14281,17953,488,-2904,-893
-3753,-8897,13603,-2533,-3892,-4906
-2152,-8065,11040,-3590,-2654,-5403
425,-10036,9960,2221,-269,2085
473,-10503,11108,2309,915,2664
-444,-11240,12384,2403,1785,3073
-1591,-11827,13724,2223,1667,2974
-2026,-12629,14850,1757,831,2504
-2520,-12842,14946,724,649,1246
-3607,-12742,14389,60,369,778
-4462,-12240,13501,-420,-719,291
-4186,-11986,12724,-789,-1551,-238
-3862,-12142,11979,-902,-1751,-744
-3171,-12125,11208,-809,-1818,-1268
-2479,-12201,10730,-777,-1714,-1439
-1502,-12056,10471,-459,-1111,-1525
-1375,-11505,10502,-202,-388,-1446
-1503,-10817,10616,-134,-13,-1383
-811,-10296,10752,-393,400,-1255
-100,-10167,10916,-649,1743,-920
-211,-10597,11098,-737,2958,-698
-1187,-10935,11126,-364,2998,-748
-1366,-10629,11137,165,2002,-720
-2461,-15263,12726,856,3379,2984
-5112,-15210,14054,1945,2880,2857
-984,-9224,11761,-553,-960,-3142
-1100,-9170,10837,-490,-306,-2745
-880,-9328,10352,35,-636,-2314
-239,-9201,10171,687,-844,-1710
234,-8917,10169,1071,-465,-855
345,-8567,10190,1326,199,54
3,-8444,10485,1469,688,921
-211,-8607,10778,1729,1294,1650
-680,-8986,11020,2117,2001,2276
-1216,-9528,11212,3271,2683,2750
-2878,-9751,12360,5050,2344,2734
-4120,-9710,13141,6227,-174,2455
-2646,-10559,13405,7332,-2193,2221
-1833,-11183,13140,9003,-2117,2175
-2567,-11516,13313,11080,-2039,2200
-4665,-11425,14373,13123,-4324,1864
-5963,-11101,16038,14734,-9780,721
-2570,-10278,17891,15897,-14133,-797
801,-8555,19818,16959,-13562,-1003
375,-6387,21631,16728,-13098,-740
-676,-5096,22103,15541,-16495,-218
1623,-3960,21144,13831,-21409,375
3059,-3248,19807,11771,-24031,1326
2350,-3512,16944,9767,-26078,1940
5533,-3729,13428,8553,-25056,1244
9711,-2748,12577,7146,-16345,900
7144,-2923,10908,3424,-2003,1599
-8345,-7067,2660,188,7579,-4023
-8189,-8239,4,3954,6181,-9366
-6167,-8846,-1256,6480,10343,-13678
-20380,-7601,14531,19732,31490,-24715
-30243,-1970,26556,20761,28266,-29078
-29900,4257,32767,17252,22264,-32768
-29263,11212,32767,12618,15174,-32768
8243,12158,5853,-4799,-8037,-9833
7063,9582,2951,-4599,-2281,-3611
4244,7292,2706,-3015,1797,2242
3482,7156,3980,-1745,4709,8106
2019,8003,5764,-1263,8938,13141
-281,9208,7894,-817,12034,17331
-2582,9359,10553,836,12644,21502
-4489,10012,15356,4781,9097,24783
-4323,11964,20422,8936,823,28693
150,14094,27394,12809,-4791,32146
-1952,17015,32663,14623,-4184,32767
-10339,18204,32767,12757,-4718,32767
-16836,18257,32767,6599,-6638,32767
-18947,12968,32518,-767,-7709,32767
-20770,5972,26624,-4905,-8141,31645
-25196,-544,18464,-6404,-11981,27403
-23882,-6695,11588,-3583,-18656,19799
-15550,-9225,7998,1362,-20174,11493
-9613,-8147,6365,4703,-16401,6160
-7763,-7981,5516,4462,-11736,2299
-6393,-7644,5094,4282,-9151,-1429
-1512,-3036,7148,197,761,-6594
-3449,-2167,6686,-3844,8154,-8756
-5414,-4220,5172,-6401,13093,-11778
-5308,-6510,4280,-5876,18710,-13766
-10404,-6843,6334,-3093,23480,-14741
-18443,-5253,12712,477,20152,-17230
-15747,-1626,21632,2733,14777,-21551
-14234,2641,30306,3908,15336,-24458
-17676,8814,32767,4516,13401,-27674
-21770,17579,32767,3124,7571,-30808
-17125,25342,32767,-3918,470,-32149
-9515,24215,32569,-12400,-370,-30952
-8495,18418,25798,-15581,-725,-28765
-8920,13123,16058,-13765,-6901,-26724
-5133,11000,9152,-10267,-14260,-24338
788,9951,3960,-8326,-17372,-21111
5844,4856,-319,-1841,-10218,-11398
5128,4739,-619,1831,-5643,-6213
4344,5503,604,3990,-1021,-1623
3841,6357,2375,4512,3646,3079
2586,7157,4864,5158,7999,7454
1040,8305,8231,5560,9883,12184
3402,11527,19242,5004,14673,21194
2841,13584,25699,4307,23403,22117
-6056,16221,32616,1810,28551,23720
-20757,19906,32767,-4547,19736,27679
-25167,17539,32767,-15538,1817,29017
-19372,11517,32767,-22944,-6469,29169
-22869,9616,29223,-28475,-6780,28841
-27014,6156,19938,-32633,-8787,26824
-26167,1078,11655,-32768,-9981,22082
-26263,-2277,5819,-32768,-11180,17372
-26244,-3959,1470,-32406,-17613,12813
-19458,-5168,-952,-29925,-23285,8940
-11527,-5740,-1236,-26421,-20846,5964
-7703,-6250,-369,-22303,-14897,3448
-5900,-5872,504,-19281,-9523,1859
-4318,-6627,1577,-17303,-5418,405
-3467,-7871,2518,-14914,-3387,-131
-2840,-8720,2959,-12484,-2594,-638
-1440,-9880,3587,-9743,-1722,-1044
-264,-10760,4917,-6636,-964,-838
81,-11099,6460,-4036,122,-621
-141,-10708,8549,-2576,1122,215
-312,-11621,11318,-1551,2497,2449
-1972,-12060,13797,-700,4064,4768
-4407,-12639,16587,-840,4380,4471
-7232,-12977,17544,-885,3946,2568
-7633,-11969,16831,-1110,1456,462
-5752,-11762,15156,-1833,-65,-692
-5083,-11410,13111,-1604,-856,-1985
-752,-7980,9344,-155,-4504,-3696
922,-7430,9192,-173,-3488,-2884
1566,-7375,9210,-363,-1615,-1732
975,-7834,9574,-592,-404,-505
1049,-8476,10237,-848,-357,577
1544,-8870,10768,-1098,373,1736
1450,-10260,11777,-1141,1798,3021
-599,-10887,13045,-748,2536,3752
-2242,-11453,13752,-1031,2383,3672
-2883,-12923,14586,-1002,2483,3228
-4684,-13447,14837,-1215,1206,2799
-5096,-14015,14362,-1633,-788,2179
-4924,-14016,13948,-1730,-1336,1443
-5108,-13274,13248,-1873,-906,536
-5773,-12648,12268,-2107,-860,-169
-5498,-12247,11361,-2404,-1794,-628
-4223,-12067,10286,-2322,-2192,-903
-3722,-11669,10240,-1942,-1789,-855
-3623,-11123,9884,-1766,-1872,-887
-2274,-11248,9569,-1649,-1441,-1125
-1740,-10951,9409,-1194,-602,-1134
-1525,-10135,9184,-953,-107,-869
-955,-9555,9033,-1218,608,-283
-708,-9850,8684,-1306,2301,233
-1371,-10202,8695,-813,3962,384
-2568,-10645,8826,-56,4226,429
-2784,-10928,9486,569,2733,959
-2064,-11721,10166,758,2023,1493
-1687,-13373,10740,951,3207,2250
-3274,-14599,12047,1642,4880,3304
-6366,-14898,13151,2013,5089,3835
-9415,-14487,14409,1996,2879,2801
-10205,-14126,14906,1874,-751,226
-7754,-12716,15125,1573,-3646,-1307
-5516,-11939,14142,1013,-4496,-2501
-3496,-10464,13033,647,-4081,-3500
-2494,-9332,11674,277,-3540,-3599
-1725,-8892,10684,84,-3502,-3111
-801,-8599,9799,381,-3328,-2466
215,-8422,9144,880,-2432,-1704
731,-8319,8471,1374,-1201,-766
447,-8878,8073,2005,-176,484
-375,-9113,8572,2932,-116,2021
-1300,-9160,9484,3575,-802,3363
-1500,-8907,10644,4236,-586,4012
-3214,-8723,13270,6808,2253,4054
-4101,-9143,15656,7102,732,3571
-3464,-9999,17320,6845,-1044,3259
-2465,-10185,18262,6044,-1615,3601
-2462,-10970,18112,4636,-830,4034
-3436,-11928,17856,3976,92,4665
-6092,-12378,17942,4099,-39,4539
-9516,-12299,17688,5332,-3155,3183
-10964,-10814,17155,6937,-8931,1395
-8693,-9780,16501,8324,-13954,-383
-6474,-9157,15332,9896,-16667,-1554
-4532,-8220,13679,11530,-18917,-2402
-2100,-7652,12086,13064,-20422,-3070
-218,-5925,10931,14111,-20217,-3473
204,-4025,9228,13095,-18907,-3366
1238,-4017,6009,11339,-15978,-4112
2802,-5834,2821,11289,-9192,-5975
1005,-6775,715,13239,-53,-7616
-5829,-6726,-1401,14834,5230,-10131
-9269,-7517,-2173,16684,5912,-14439
-7806,-8289,-720,17888,13581,-19058
-13038,-9927,1025,17292,28070,-22150
-24658,-14977,5802,18469,32767,-27197
-32764,-16840,21367,23508,28977,-32437
-32768,1600,32705,27295,7109,-32768
-27025,18102,32767,19182,-5008,-32768
-12061,26943,32767,11288,-1371,-32768
-11885,32309,32382,-2800,5738,-32768
-13919,25423,28553,-9817,-2267,-32768
-9357,20969,22973,-7193,-9940,-31436
-3956,20783,16487,-4923,-12962,-27102
1631,19075,11831,-5352,-13182,-22175
4967,15264,8561,-6726,-9935,-16917
6150,10965,5703,-6135,-5170,-11668
5909,7421,5997,-3511,-305,-7137
4138,6382,6542,-406,2899,-1946
4358,6588,7098,-203,4707,3625
4006,6020,7608,-100,8443,8800
1291,7480,7698,1098,11204,13952
446,9312,9731,1740,11660,19024
-237,11733,12843,2335,11797,25055
-2254,14977,16937,2501,11635,30870
-5309,17418,21583,2661,11282,32767
-9913,16728,26911,3477,9280,32767
-16230,13739,32285,5001,4953,32767
-24519,12239,32767,4849,-1847,32767
-28240,10037,32767,381,-10138,32767
-25716,4202,31735,-3897,-13637,31323
-26007,-784,24633,-5087,-15923,25955
-23041,-3961,17672,-4462,-20492,19691
-15644,-5324,12182,-3944,-22285,14902
-11081,-6369,7937,-3683,-20024,11933
-10032,-7103,4868,-2886,-17164,8825
-9984,-7529,2078,-2091,-15631,4691
-8861,-7477,-105,-557,-14043,-581
-5336,-5957,-811,901,-8578,-6150
-3186,-5166,-623,787,928,-10329
-4127,-4784,-690,616,8924,-13453
-4646,-4694,-211,773,15403,-16272
-5148,-5344,2136,1568,22642,-17715
-9081,-5961,6509,2562,28160,-18174
-15716,-5012,13892,3631,30240,-19735
-21012,-3796,22990,3901,30277,-23211
-25398,-1351,29901,4838,29842,-26209
-31715,5499,32767,6179,26500,-30267
-32768,13586,32767,4577,19557,-32768
-32632,17643,31973,3305,10960,-32768
-30862,21083,26868,1707,-3731,-32768
-18186,19936,20590,-1175,-11449,-32768
-10088,16624,14568,-2998,-12412,-31275
-5526,13927,9675,-3137,-12052,-27592
-1721,13037,5133,-3321,-12417,-23597
3295,11091,2900,-4084,-12600,-18273
7044,8827,1622,-3925,-11431,-11244
10077,7511,2095,-3452,-7263,-3586
9627,6776,3088,-1614,1225,3658
3052,7437,5400,396,6293,10227
-282,9268,8676,278,6818,15389
-1855,10549,13271,-1321,6320,20021
-3319,11730,18191,-3394,6990,24760
-7387,12038,22538,-5825,6984,29616
-12694,11274,28251,-8220,4453,32674
-18493,10800,32363,-11154,400,32767
-25335,10257,32767,-14960,-4900,32767
-28821,9539,32702,-21844,-9153,31866
-29777,5246,29554,-28931,-10272,28283
-32284,2030,22269,-32618,-11833,23272
-32386,-695,13413,-32768,-15303,16510
-27964,-3380,4624,-32768,-16307,9668
-23320,-5771,-430,-32768,-14051,4152
-20316,-6899,-3252,-30256,-12380,-664
-17253,-7137,-4125,-25419,-13298,-4258
-11228,-6880,-4891,-21878,-14685,-6683
-5835,-7436,-4458,-17746,-12875,-7995
-2738,-6322,-2417,-13292,-10728,-7541
2407,-8118,670,-6823,-4712,-2549
2612,-8591,2680,-3552,-2885,-403
2140,-8175,4473,-1987,-1569,1251
2345,-9383,6182,-1679,689,2866
-10567,-18298,16995,1751,-152,3472
-9243,-16007,16655,1977,-4173,534
-7736,-12792,14215,1378,-6553,-1910
-1537,-8939,10171,-118,-5294,-4100
-784,-8221,8886,-332,-3421,-3453
-596,-8081,8277,-228,-2614,-2558
942,-7515,8313,-86,-868,-359
-1179,-8584,10100,16,2184,1793
-1765,-9864,11217,237,1338,2326
-2176,-10350,12566,487,600,2959
-2341,-11256,13776,610,214,3451
-3406,-12879,15870,-38,2004,3492
-3003,-11745,9214,-883,-2517,-1113
-3422,-10229,9248,-770,-513,-1371
-2712,-10146,8880,-745,81,-1517
-2008,-10104,9003,-509,841,-1391
-1640,-9849,9019,-358,1488,-1214
-1008,-9632,9159,-474,2638,-924
-2452,-10267,9744,-492,4349,248
-2985,-10808,10196,-858,4168,343
-2978,-12019,10473,-907,4116,381
-9417,-14602,13717,3088,2352,1385
-9636,-12666,14855,3254,-1481,-898
-3677,-10647,13470,1424,-4108,-3996
-1483,-9961,12069,373,-2369,-3817
-1022,-9881,11008,-437,-411,-2877
-1945,-9425,9998,-622,540,-2128
-2038,-8734,9304,-564,396,-1425
-1259,-8387,8641,-428,833,-556
-906,-8343,7807,20,1927,470
-866,-8595,6496,967,3076,1513
-1000,-8848,5990,2657,3715,2810
-3128,-8333,7419,4146,2982,4326
-3377,-8074,9396,4324,1185,5311
-2930,-8215,12042,4176,1617,6171
-3510,-8796,14895,3557,3837,6383
-5960,-10020,16997,2680,4967,6249
-7795,-11718,18130,1774,3291,5741
-8377,-13285,18375,1435,619,5046
-8494,-14074,17641,1027,-2057,4103
-7828,-14708,16425,807,-3331,3089
-7710,-14311,15572,940,-2979,2172
-9216,-12992,14740,895,-2951,1149
-11035,-11453,14021,700,-5300,-94
-10204,-10983,13433,704,-8817,-1368
