,mean_accel1,mean_accel2,mean_accel3,mean_gyro1,mean_gyro2,mean_gyro3,max_accel1,max_accel2,max_accel3,max_gyro1,max_gyro2,max_gyro3,min_accel1,min_accel2,min_accel3,min_gyro1,min_gyro2,min_gyro3,median_accel1,median_accel2,median_accel3,median_gyro1,median_gyro2,median_gyro3,std_accel1,std_accel2,std_accel3,std_gyro1,std_gyro2,std_gyro3,no_peaks_accel1,no_peaks_accel2,no_peaks_accel3,no_peaks_gyro1,no_peaks_gyro2,no_peaks_gyro3,recurring_dp_accel1,recurring_dp_accel2,recurring_dp_accel3,recurring_dp_gyro1,recurring_dp_gyro2,recurring_dp_gyro3,var_coeff_accel1,var_coeff_accel2,var_coeff_accel3,var_coeff_gyro1,var_coeff_gyro2,var_coeff_gyro3,kurtosis_accel1,kurtosis_accel2,kurtosis_accel3,kurtosis_gyro1,kurtosis_gyro2,kurtosis_gyro3,tag
0,0.32171276852522324,0.5873038860728941,0.19188993482983344,0.2246439777938692,0.13278445680268086,3.0,0.08,0.4127422651310471,-1.5106219517597126,0.4250189405700801,0.6311246351611501,0.08706452213873195,0.4302303918524498,0.15765515201520372,3.0,0.0,0.37093676767378897,-1.0584742274846808,0.6030361034776842,1.0,0.4723775229792476,0.5693641618497111,0.11501048242022548,3.0,0.0,0.19071906600113128,2.251447224448315,0.3973695198329854,0.5052192066805845,0.20250521920668052,0.4050104384133612,0.05381138868645023,5.0,0.42,0.13541901429447126,2.6556221346605917,0.4932876712328768,0.6027397260273972,0.4280821917808219,0.4794520547945206,0.05165655161207643,3.0,0.76,0.1047189188470308,-0.995336646710176,0.5124749163879598,0.6705685618729097,0.403010033444816,0.4657190635451505,0.09171944916462997,1.0,0.46,0.17897353847304293,-1.3460024414516971,0.0
1,0.2908983828143857,0.5153753318851073,0.18489017620082066,0.21904417089065886,0.11764252072489485,3.0,0.12,0.4044110509887548,-1.1219807404239222,0.45410296218096,0.6311246351611501,0.1185493386325529,0.4388002235608272,0.14556397027491955,3.0,0.0,0.3205527873586351,-1.319790420504843,0.5651227139202123,0.7298398559651285,0.4651757793992229,0.5593196247512555,0.07972608171005266,4.0,0.0,0.14107746821393718,-0.6558060771339629,0.4021711899791232,0.5052192066805845,0.27557411273486426,0.40709812108559496,0.043080706593143316,5.0,0.54,0.10712032006912196,1.2294825498674866,0.4874657534246575,0.6027397260273972,0.4143835616438356,0.464041095890411,0.05509596023237606,3.0,0.66,0.11302529428027125,-1.026867912804383,0.5065551839464882,0.6705685618729097,0.403010033444816,0.4673913043478261,0.08916781862352262,1.0,0.42,0.1760278474081161,-1.1194527536831065,0.0
2,0.26165194303644695,0.4997827661115133,0.1647598358677287,0.21523050929278295,0.0989547972505563,3.0,0.12,0.378192480064145,0.20932287740743186,0.4824504750667577,0.6311246351611501,0.2526237347078184,0.5605166739116935,0.13252861773363026,3.0,0.0,0.2746989060696685,-1.5272415623700155,0.5440898322751824,0.6987586468302852,0.4651757793992229,0.5464796740263432,0.061411236865437535,3.0,0.0,0.11286966457108465,-0.5648868919377481,0.39774530271398745,0.475991649269311,0.27557411273486426,0.4029227557411273,0.039059733826029744,5.0,0.58,0.09820287897684364,1.256407268999201,0.4828767123287671,0.6027397260273972,0.4143835616438356,0.4486301369863014,0.0573791124414404,3.0,0.64,0.11882766548156452,-1.0462045908477986,0.5106020066889632,0.6705685618729097,0.403010033444816,0.4698996655518394,0.08636317374059582,2.0,0.34,0.1691399027211512,-1.0799493872712669,0.0
3,0.23679845522568185,0.4631426502534395,0.1647598358677287,0.21238233164373646,0.07224851284633865,3.0,0.12,0.3051055074556203,3.957012710458264,0.4986698130783084,0.6311246351611501,0.2526237347078184,0.5691796559647271,0.12979423174655316,4.0,0.04,0.26028090801271536,-1.1464279322265365,0.5275371932151995,0.6434189330048328,0.4651757793992229,0.5128399507249124,0.04872223828848099,4.0,0.0,0.09235792075916363,-0.8113831580759738,0.3894780793319414,0.4551148225469728,0.27557411273486426,0.39457202505219197,0.037104787678022784,4.0,0.62,0.0952679743662785,1.0239695149317374,0.4702739726027397,0.6027397260273972,0.4143835616438356,0.4452054794520548,0.0518717039662164,2.0,0.72,0.11030103086320413,0.1619702107489296,0.5078595317725751,0.6705685618729097,0.3411371237458194,0.4698996655518394,0.0896247750707597,2.0,0.38,0.1764755202249401,-0.9808385595598326,0.0
4,0.221091962346126,0.3550084479845522,0.1647598358677287,0.21238233164373646,0.03567417051206406,3.0,0.12,0.16135444334342242,4.64981401914836,0.5017052723095075,0.6311246351611501,0.2139973917903496,0.5691796559647271,0.12721067197064276,3.0,0.04,0.25355657791884856,-0.8534045768931482,0.5169468397612055,0.6434189330048328,0.4651757793992229,0.49568842983038,0.04380622792888662,5.0,0.0,0.08474029544144643,-0.010530232930412886,0.3861377870563674,0.4509394572025052,0.27557411273486426,0.3924843423799582,0.038101118186303816,3.0,0.58,0.09867233786353552,0.7110333594348353,0.4610958904109589,0.6027397260273972,0.4143835616438356,0.4452054794520548,0.04210384895058132,1.0,0.7,0.09131256605443958,3.064795821178322,0.4724749163879599,0.6705685618729097,0.17725752508361206,0.4615384615384615,0.1158983329245092,2.0,0.34,0.24530049935887485,0.4663111509780289,0.0
5,0.2397682838522809,0.5792903692976104,0.1647598358677287,0.21238233164373646,0.08205782411660081,3.0,0.12,0.3422380258064319,7.321542960074524,0.4834726448487859,0.6311246351611501,0.08197230329752214,0.5691796559647271,0.16290496119198694,3.0,0.04,0.3369476286356142,0.2597676882562512,0.5018364446129062,0.6079787738083957,0.3960958969013551,0.4906661612811522,0.04402726646600274,4.0,0.0,0.08773230190558075,0.35592735224226724,0.3962421711899791,0.4551148225469728,0.3048016701461377,0.4029227557411273,0.033974750507621464,3.0,0.58,0.08574238932113111,0.4205175071646279,0.4553424657534246,0.5136986301369864,0.4143835616438356,0.4452054794520548,0.028504673644701113,1.0,0.78,0.0626005167287359,-0.6615490824012826,0.4161204013377926,0.6521739130434783,0.06020066889632102,0.44565217391304346,0.1435520543680413,1.0,0.3,0.3449772082948429,0.6038328816481937,0.0
6,0.2943528843832971,0.8467294231233404,0.1647598358677287,0.217499396572532,0.1739521750070498,3.0,0.08,0.590964737347485,3.1633895395564897,0.4714810904800346,0.6311246351611501,0.08197230329752214,0.5691796559647271,0.18070034760300344,3.0,0.04,0.3832610708077918,-0.21838306924173656,0.4869098834454658,0.5717805363403772,0.3960958969013551,0.4872074291670616,0.041956365517536884,4.0,0.0,0.08616864628141406,0.5138608760926768,0.4032150313152401,0.4864300626304801,0.3048016701461377,0.4050104384133611,0.03748075954527549,2.0,0.6,0.09295476764102184,0.2759535185814168,0.4571917808219178,0.5273972602739726,0.4143835616438356,0.4452054794520548,0.031937571046669215,1.0,0.8,0.06985596064140384,-0.2692305654319771,0.3632107023411371,0.5836120401337792,0.053511705685618687,0.4331103678929766,0.1528310995711965,1.0,0.3,0.4207780734050438,-0.6189474925337577,0.0
7,0.3616567704561911,0.9064928795558772,0.1647598358677287,0.21940622737146995,0.2470075003507231,3.0,0.04,0.6829887355327254,0.14975817754621626,0.4760653294417189,0.6866422405762901,0.08197230329752214,0.5708563621685401,0.18362193253162265,3.0,0.04,0.38570742537994906,-0.2385094166743387,0.4890874632805837,0.6219084620487065,0.3960958969013551,0.4872074291670616,0.04695854957766486,3.0,0.0,0.09601258078194758,1.295791280663459,0.404509394572025,0.4864300626304801,0.3048016701461377,0.40709812108559496,0.037563346600421016,2.0,0.62,0.09286149371181704,0.30489503114457506,0.4747260273972603,0.726027397260274,0.4143835616438356,0.4486301369863014,0.06408005554370072,1.0,0.72,0.13498323632059306,5.340309345523291,0.3282943143812709,0.4782608695652174,0.053511705685618687,0.42725752508361203,0.1495153260371389,1.0,0.3,0.455430750663249,-1.3532715068117749,0.0
8,0.4209799662080617,0.9064928795558772,0.1647598358677287,0.23748491431329954,0.2727440960389665,4.0,0.0,0.6478790392228967,-1.1848077621089113,0.5020927777432777,0.927901633236043,0.08197230329752214,0.5708563621685401,0.2181865862274052,2.0,0.04,0.4345543212313741,-0.18194927553895332,0.5054676395337818,0.7436747844214915,0.3960958969013551,0.4882024068985123,0.07478472647043492,3.0,0.0,0.14795156132925272,2.0062664095238327,0.4003757828810021,0.4864300626304801,0.3048016701461377,0.4050104384133611,0.04081468211938952,2.0,0.62,0.1019409361517759,-0.20320799215822927,0.4891095890410959,0.7705479452054794,0.2945205479452055,0.4503424657534247,0.09143691959263488,2.0,0.62,0.18694566952142125,2.7506621702445506,0.3201003344481605,0.4816053511705685,0.053511705685618687,0.4005016722408026,0.14951893567793534,1.0,0.26,0.4671002169857138,-1.4629133262724632,0.0
9,0.4856876659425538,0.9482500603427468,0.1647598358677287,0.34856384262611634,0.2901537092790892,3.0,0.0,0.5974080250030644,-1.7160515884092862,0.534969881388561,0.9594485499596348,0.08197230329752214,0.5708563621685401,0.254787222935742,3.0,0.04,0.4762646118963174,-0.6047008861047694,0.5272965033639724,0.7599734672604946,0.3960958969013551,0.4917558987965507,0.09408522751917002,3.0,0.0,0.17842945462171333,0.055947035292570835,0.413152400835073,0.5594989561586639,0.3048016701461377,0.4091858037578288,0.05144051798931478,2.0,0.5,0.12450736794786148,0.7374230811275813,0.4605479452054795,0.7705479452054794,0.0821917808219178,0.4486301369863014,0.13609856185891092,1.0,0.5,0.29551442640394104,1.8803589562940493,0.3363210702341137,0.7140468227424749,0.053511705685618687,0.4005016722408026,0.17016268846104074,1.0,0.18,0.5059531011321717,-1.0787419514407688,0.0
10,0.5563823316437365,0.9797731112720248,0.1647598358677287,0.6150615496017378,0.298884778745705,3.0,0.0,0.537193152526431,-1.8177544628814464,0.5360019872073526,0.9594485499596348,0.08197230329752214,0.5650499906849655,0.2620679039236353,3.0,0.04,0.4889308438743795,-0.7641102635121881,0.5264190277646167,0.7599734672604946,0.39154742727186587,0.4942670330711647,0.09804770484254142,3.0,0.0,0.18625410494542866,-0.2634595790001395,0.4075574112734863,0.5594989561586639,0.2275574112734864,0.41231732776617946,0.062021099452507826,2.0,0.44,0.15217757728588904,0.89418891856646,0.4457534246575342,0.7705479452054794,0.0821917808219178,0.4452054794520548,0.14569148441831975,2.0,0.42,0.3268432195002257,0.807523832719907,0.37521739130434784,0.8762541806020067,0.053511705685618687,0.4005016722408026,0.2267649513274131,1.0,0.14,0.6043561854612399,-0.4056226580150941,0.0
11,0.6013622978517982,0.9797731112720248,0.1647598358677287,0.7149167270094134,0.27859097902997154,3.0,0.0,0.4632664535591297,-1.5595400882273385,0.5149450412966528,0.9594485499596348,0.08197230329752214,0.5463267714090543,0.27023244303372673,2.0,0.04,0.5247791926557257,-0.9316992521052684,0.5340642471335165,0.8172083767649009,0.3770491803278688,0.5075334028238416,0.1092852859125178,2.0,0.0,0.20462947388649366,-0.2690634036540929,0.4127348643006264,0.5970772442588725,0.2275574112734864,0.4217118997912317,0.0709127140951518,2.0,0.42,0.1718117857945256,0.6079699808956001,0.4452054794520548,0.7705479452054794,0.0821917808219178,0.4537671232876712,0.14861908929334475,2.0,0.38,0.3338213390281283,0.5230018794799474,0.4001672240802675,0.9214046822742474,0.053511705685618687,0.4005016722408026,0.2551186813009824,1.0,0.04,0.6375301772586189,-0.7616140923330814,0.0
12,0.6262534395365676,0.9797731112720248,0.19768283852280955,0.7149167270094134,0.2514331794560023,2.0,0.0,0.4014879018342235,-1.3625821744175897,0.4929739800037261,0.9594485499596348,0.08197230329752214,0.453393777556977,0.2752907227955265,2.0,0.0,0.5584285052802295,-0.9818314946674338,0.5379399222969772,0.8172083767649009,0.3770491803278688,0.5119397327774093,0.10987745644496337,3.0,0.0,0.2042559993982079,-0.4161728422360551,0.41741127348643,0.5970772442588725,0.2275574112734864,0.4321503131524008,0.07188593262960018,3.0,0.44,0.1722184741901495,0.4921393846816673,0.4598630136986301,0.7705479452054794,0.0821917808219178,0.4914383561643836,0.1537469706414484,2.0,0.3,0.3343321077398193,0.24875176988444725,0.39595317725752505,0.9214046822742474,0.053511705685618687,0.3913043478260869,0.25431880814023233,1.0,0.12,0.6422951569721217,-0.691738244905947,0.0
13,0.6424223992276129,0.9797731112720248,0.2326816316678735,0.7149167270094134,0.22874355729916496,3.0,0.0,0.3560641060681949,-1.4707542791481518,0.4648376078991492,0.9594485499596348,0.08197230329752214,0.4057318512078495,0.2832786309689513,3.0,0.0,0.6094141828352478,-0.9793732953165216,0.5298057424429072,0.8172083767649009,0.3620771344641335,0.5040746707097508,0.1162966254996528,3.0,0.0,0.21950805018347852,-0.6257595208595599,0.4156576200417536,0.5970772442588725,0.2275574112734864,0.4321503131524008,0.07315741729780162,4.0,0.36,0.17600403257482158,0.2636054062615383,0.4678767123287672,0.7705479452054794,0.0821917808219178,0.5,0.15484132217686902,3.0,0.34,0.33094470850275026,0.27269388406746664,0.416086956521739,0.9214046822742474,0.053511705685618687,0.4255852842809365,0.26404267970425915,1.0,0.12,0.6345853326225667,-1.0844788900290103,0.0
14,0.6396244267439054,0.9797731112720248,0.1719044170890659,0.7149167270094134,0.23387822050235926,4.0,0.0,0.3656492946852388,-1.3175864031025504,0.4523095075451778,0.9594485499596348,0.08197230329752214,0.39942867788610814,0.2913950576822297,3.0,0.0,0.6442381882789063,-1.0509622704152592,0.5255150194257557,0.8172083767649009,0.3620771344641335,0.4870179095991661,0.11876245129989313,3.0,0.0,0.2259924967124023,-0.7091962746908851,0.4182881002087682,0.5970772442588725,0.2275574112734864,0.4321503131524008,0.0715898746963473,4.0,0.36,0.17114968047290058,0.5001995388763238,0.4632191780821917,0.7705479452054794,0.0821917808219178,0.5,0.15561337844280834,3.0,0.34,0.33593898052121873,0.1374487144735954,0.4669230769230769,0.9214046822742474,0.053511705685618687,0.4623745819397993,0.2731537227110673,2.0,0.08,0.5850079728573105,-1.350604526363886,0.0
15,0.6122510258266957,0.9797731112720248,0.14641564083997105,0.7149167270094134,0.2659069413300406,4.0,0.0,0.4343103238920639,-1.4015468034051717,0.4797193069614357,0.9594485499596348,0.0956964540768801,0.41455008383531017,0.27128326548173665,3.0,0.0,0.5655041636744984,-0.9161798690868391,0.5248820240689852,0.8172083767649009,0.3620771344641335,0.4831801383492846,0.1187674750266836,4.0,0.0,0.22627460949410225,-0.7165954340235055,0.4137787056367431,0.5970772442588725,0.2275574112734864,0.4206680584551148,0.07192907586804045,4.0,0.26,0.17383464854082434,0.37970776801012907,0.4566438356164384,0.7705479452054794,0.0821917808219178,0.4537671232876712,0.15513753061684424,3.0,0.3,0.3397342053406218,0.09826705460067098,0.5180267558528427,0.9214046822742474,0.053511705685618687,0.5459866220735785,0.2463067746012291,2.0,0.12,0.4754711447205598,-0.9750334178514256,0.0
16,0.5582611634081583,0.9797731112720248,0.14641564083997105,0.4810765146029447,0.2854483886806193,4.0,0.0,0.5113169380043746,-1.6710631268800622,0.5079711854933863,0.9594485499596348,0.13972551698441282,0.455008383531019,0.25431519774549866,3.0,0.0,0.5006488655424134,-0.8442741569433538,0.5293433146972425,0.8172083767649009,0.3620771344641335,0.5061120060646263,0.11575432652615605,4.0,0.0,0.2186753347255583,-0.6280550236922946,0.40722338204592895,0.5970772442588725,0.2275574112734864,0.41127348643006256,0.07141511734105782,4.0,0.34,0.17537086643272176,0.4585687646102343,0.44924657534246576,0.7705479452054794,0.0821917808219178,0.4486301369863014,0.15368845044793827,4.0,0.3,0.34210266451286764,0.15508389803489164,0.555953177257525,0.9214046822742474,0.17224080267558528,0.5459866220735785,0.2046563720030417,2.0,0.16,0.3681180005348582,-0.6453866189801976,0.0
17,0.4876292541636496,0.9797731112720248,0.14641564083997105,0.3959449674149167,0.2812431060741939,4.0,0.0,0.5767560163234342,-1.4874984391594333,0.5142818108427002,0.9594485499596348,0.13972551698441282,0.461435757312302,0.2551321692953976,3.0,0.0,0.4960940945536047,-0.9233028215875048,0.5199336681512366,0.8172083767649009,0.3620771344641335,0.4816166019141476,0.11482982018612267,5.0,0.0,0.22085474978843134,-0.31381335095009577,0.4118162839248434,0.5970772442588725,0.2275574112734864,0.41127348643006256,0.07459055005825259,5.0,0.28,0.18112579072241206,-0.0012394904689339015,0.4291095890410959,0.7705479452054794,0.0821917808219178,0.4400684931506849,0.13988919092772129,4.0,0.4,0.32599875299995706,0.854817812996159,0.5818394648829431,0.9214046822742474,0.19732441471571904,0.5459866220735785,0.16922231197554358,2.0,0.24,0.2908402096952781,-0.6270521636082775,0.0
18,0.42876852522326814,0.9797731112720248,0.14641564083997105,0.35121892348539696,0.2709628076523092,4.0,0.0,0.6319559195983744,-0.8792992647998052,0.4913072098366764,0.9594485499596348,0.13972551698441282,0.461435757312302,0.22959963384379,3.0,0.0,0.4673239660376957,-0.3892539266040505,0.49478442149151897,0.8172083767649009,0.3620771344641335,0.4570264379797214,0.10304498231713148,4.0,0.0,0.2082623822441785,1.4012760120825272,0.4142797494780793,0.5970772442588725,0.2275574112734864,0.4102296450939457,0.07224004703635079,5.0,0.32,0.17437503794805498,0.3316816853878133,0.41308219178082173,0.6095890410958904,0.0821917808219178,0.4315068493150685,0.1163736524494477,4.0,0.44,0.2817203325753501,1.1742169993486609,0.5922408026755853,0.9214046822742474,0.403010033444816,0.5459866220735785,0.15386954889734958,2.0,0.26,0.2598090982624098,-0.9535413526141672,0.0
20,0.2939097272507845,0.8090272749215544,0.14641564083997105,0.2161959932416124,0.1543967308543859,4.0,0.0,0.5253202481544401,2.5314344939692357,0.4600310501148854,0.6600012420045954,0.13972551698441282,0.487362603241632,0.17150270437691914,3.0,0.0,0.3728068014845717,-1.1858132684943383,0.4734918980384725,0.8172083767649009,0.3620771344641335,0.4706244669762153,0.07268079273538604,5.0,0.0,0.15349954885496378,8.87829552512744,0.40922755741127337,0.5970772442588725,0.28392484342379953,0.4018789144050104,0.055087122158983495,3.0,0.46,0.1346124452308596,1.7321589695720414,0.4563013698630137,0.6095890410958904,0.31506849315068497,0.4469178082191781,0.05952429169934007,3.0,0.6,0.13044951348099146,0.8175311267824528,0.5418394648829431,0.9214046822742474,0.403010033444816,0.4690635451505016,0.13307359452382125,1.0,0.38,0.2455959802643204,0.6844696667913399,0.0
