mean_accel1,mean_accel2,mean_accel3,mean_gyro1,mean_gyro2,mean_gyro3,max_accel1,max_accel2,max_accel3,max_gyro1,max_gyro2,max_gyro3,min_accel1,min_accel2,min_accel3,min_gyro1,min_gyro2,min_gyro3,median_accel1,median_accel2,median_accel3,median_gyro1,median_gyro2,median_gyro3,std_accel1,std_accel2,std_accel3,std_gyro1,std_gyro2,std_gyro3,no_peaks_accel1,no_peaks_accel2,no_peaks_accel3,no_peaks_gyro1,no_peaks_gyro2,no_peaks_gyro3,recurring_dp_accel1,recurring_dp_accel2,recurring_dp_accel3,recurring_dp_gyro1,recurring_dp_gyro2,recurring_dp_gyro3,var_coeff_accel1,var_coeff_accel2,var_coeff_accel3,var_coeff_gyro1,var_coeff_gyro2,var_coeff_gyro3,kurtosis_accel1,kurtosis_accel2,kurtosis_accel3,kurtosis_gyro1,kurtosis_gyro2,kurtosis_gyro3,tag
0.29390972725078446,0.8090272749215544,0.14641564083997105,0.21619599324161237,0.1543967308543859,4.0,0.0,0.5253202481544401,2.5314344939692353,0.46003105011488543,0.6600012420045954,0.13972551698441282,0.48736260324163194,0.17150270437691917,3.0,0.0,0.37280680148457174,-1.1858132684943383,0.47349189803847247,0.817208376764901,0.3620771344641335,0.4706244669762153,0.07268079273538604,5.0,0.0,0.15349954885496378,8.87829552512744,0.40922755741127337,0.5970772442588725,0.28392484342379953,0.4018789144050104,0.055087122158983495,3.0,0.46,0.1346124452308596,1.7321589695720414,0.4563013698630137,0.6095890410958904,0.31506849315068497,0.4469178082191781,0.059524291699340065,3.0,0.6,0.13044951348099143,0.8175311267824528,0.5418394648829431,0.9214046822742474,0.403010033444816,0.46906354515050164,0.13307359452382123,1.0,0.38,0.24559598026432042,0.6844696667913399,1.0
0.2229572773352643,0.3937726285300507,0.14641564083997105,0.20671011344436396,0.0591158987596254,4.0,0.04,0.2651445131828189,2.9339811037634753,0.5113096938458672,0.6600012420045954,0.13972551698441282,0.6091101037073837,0.16311269043501042,2.0,0.0,0.31900957951362496,-0.1866058871744527,0.45768407088031837,0.5105657159101678,0.3620771344641335,0.4665971761584384,0.032803031021571366,3.0,0.0,0.07167177777998125,0.295636460008065,0.39649269311064717,0.5093945720250521,0.32776617954070975,0.39874739039665963,0.039087842735382884,3.0,0.58,0.09858401785092882,1.2182531628955422,0.44547945205479456,0.5547945205479452,0.3835616438356164,0.4434931506849315,0.031108560571238453,3.0,0.78,0.0698316396586841,4.864034475772881,0.5188963210702341,0.7959866220735785,0.4331103678929766,0.46739130434782605,0.10369578566184476,1.0,0.44,0.19983912286749328,0.6307769630115145,1.0
0.20220323437122859,0.2344677769732078,0.14641564083997105,0.20453777455949795,0.017067415411533716,4.0,0.04,0.08440723247878092,1.2710322843763944,0.5831298515804508,0.6600012420045954,0.3092591442588338,0.6119356641619573,0.07723266141676607,4.0,0.0,0.1324450484012149,3.120098137845398,0.47372500710698373,0.5368141760636785,0.4150478536908936,0.47645219368899844,0.030969001045750975,3.0,0.0,0.06537337185317112,-0.671261851903362,0.40329853862212933,0.5093945720250521,0.3319415448851774,0.4018789144050104,0.03499267553320535,3.0,0.58,0.0867661848038377,1.7594226857374746,0.4368493150684931,0.4623287671232877,0.4075342465753425,0.4383561643835616,0.014139481568040181,3.0,0.94,0.032366953730540396,-0.8599189536126417,0.47468227424749165,0.6755852842809364,0.38963210702341133,0.4598662207357859,0.051523484071408665,1.0,0.52,0.10854309686008025,5.840515965232257,1.0
0.2514487086652184,0.6994931209268646,0.16268404537774558,0.20719285541877866,0.1211827194949807,3.0,0.04,0.48193812622169685,5.457452147540918,0.5317592995094081,0.6600012420045954,0.05309569645407686,0.6119356641619573,0.18437631418864606,4.0,0.0,0.3467288947438219,1.728115764049126,0.4618440253956222,0.5368141760636785,0.3198142708234625,0.47365678006254147,0.05122088586665435,3.0,0.0,0.11090516072558872,1.1641743690728052,0.4002087682672233,0.5093945720250521,0.32150313152400833,0.39979123173277653,0.03656545060855989,3.0,0.44,0.09136594074856647,1.811986067771616,0.44623287671232875,0.5171232876712328,0.4075342465753425,0.4400684931506849,0.026298605020202724,1.0,0.76,0.05893470963852031,0.4018003505116763,0.3934113712374582,0.4832775919732441,0.05685618729096986,0.4540133779264214,0.1347883390069623,1.0,0.5,0.34261424265137913,1.3756321009595753,1.0
0.3780265508085928,0.8740526188752111,0.16268404537774558,0.21841660632391985,0.25567508681269063,2.0,0.04,0.6763416121587377,-0.7048299802645093,0.48910016767062037,0.8050052785195305,0.05309569645407686,0.601906477053965,0.20038746226744317,3.0,0.0,0.40970638636622203,-0.26519184252071604,0.44636027669856915,0.6145171989007865,0.3030417890647209,0.4712404055718753,0.07231710151028568,3.0,0.0,0.16201509248351423,-0.3401147631538808,0.3953653444676409,0.4551148225469728,0.29436325678496866,0.4018789144050104,0.032918962744665485,4.0,0.56,0.08326213514993541,0.9213183887084844,0.48205479452054795,0.7876712328767124,0.4178082191780822,0.4486301369863014,0.07256253733147695,1.0,0.6,0.15052757104853134,5.464027780497858,0.33635451505016717,0.4832775919732441,0.05685618729096986,0.4506688963210702,0.15910350021798134,1.0,0.34,0.4730232332223966,-1.4487106432423755,1.0
0.5092454742939898,0.9927588703837797,0.16268404537774558,0.43927105961863383,0.3011389869350214,3.0,0.0,0.5913434721290669,-1.765238078050461,0.5443047879277153,0.9338632552940446,0.05309569645407686,0.601906477053965,0.2592066013971389,4.0,0.0,0.4762159127499022,-0.6944471444184304,0.4803468208092485,0.76139486401971,0.3030417890647209,0.47190372405950914,0.11975436060191184,3.0,0.0,0.24930811533250002,0.3194126240912536,0.4086012526096034,0.5636743215031315,0.28601252609603334,0.40918580375782876,0.058438768964223384,5.0,0.34,0.14302151202668606,0.9862327563409741,0.4502739726027397,0.7876712328767124,0.10616438356164387,0.4469178082191781,0.14411622985896963,2.0,0.4,0.3200634249986244,1.2539167871010823,0.3658528428093645,0.8528428093645484,0.05685618729096986,0.4423076923076923,0.2067664156599117,1.0,0.12,0.5651627962548095,-0.49904439198803585,1.0
0.6211962346125995,0.9927588703837797,0.179145546705286,0.7281679942070963,0.2756941067297126,3.0,0.0,0.4438116192086152,-1.3332389810800782,0.513578836241694,0.9338632552940446,0.05309569645407686,0.5616655281624542,0.2701728515086672,3.0,0.0,0.5260591606261631,-1.0632089073277413,0.46362550933383867,0.7767459490192363,0.20809248554913296,0.46621813702264764,0.14426902939258332,2.0,0.0,0.31117577977940986,-0.23383725174339087,0.42601252609603335,0.8705636743215031,0.28601252609603334,0.40709812108559496,0.10726903632009342,3.0,0.24,0.25179784571853747,5.805585017940743,0.43054794520547945,0.7876712328767124,0.10616438356164387,0.4332191780821918,0.1551230602476764,2.0,0.26,0.36029218574865973,0.19725583091436372,0.4452842809364547,0.939799331103679,0.05685618729096986,0.4423076923076923,0.2901466537870035,1.0,0.04,0.6515986892167198,-1.2737137215084167,1.0
0.6578073859522086,0.9927588703837797,0.1873521602703355,0.7281679942070963,0.22738965337240366,2.0,0.0,0.34567816997561673,-1.235426296680255,0.453265851083649,0.9338632552940446,0.05309569645407686,0.378749301372415,0.28184241007516686,4.0,0.0,0.621803759099323,-1.1252298832285637,0.4851170283331755,0.9064720932436274,0.20809248554913296,0.46621813702264764,0.1661040478532999,2.0,0.0,0.3423999533144003,-0.4791943957071534,0.4304801670146138,0.8705636743215031,0.12526096033402923,0.4258872651356993,0.11773789935119688,3.0,0.22,0.27350365562183954,3.828285904149163,0.46006849315068493,0.7876712328767124,0.10616438356164387,0.4982876712328767,0.16599327433148509,2.0,0.24,0.36080122156315053,-0.15555088925770066,0.4555852842809365,0.939799331103679,0.05685618729096986,0.45819397993311034,0.29203073445501004,1.0,0.06,0.641001245059815,-1.3563358650779977,1.0
0.6185131547188027,0.9927588703837797,0.18073859522085445,0.7281679942070963,0.26488340517246256,3.0,0.0,0.4282583210261512,-1.4912687735554815,0.4827050860088182,0.9338632552940446,0.14233372663478855,0.4066633546544122,0.25282395638739413,4.0,0.0,0.523764848797917,-0.9925378312798032,0.5189197384629963,0.9064720932436274,0.20809248554913296,0.5123187719132001,0.16141085016939508,2.0,0.0,0.3110516679274576,-0.5313103505158039,0.4441336116910229,0.8705636743215031,0.12526096033402923,0.43736951983298533,0.11439800810595936,4.0,0.34,0.25757565987945163,4.083589999555961,0.46808219178082183,0.7876712328767124,0.10616438356164387,0.5359589041095891,0.1681983722798932,3.0,0.32,0.35933512368838766,-0.16503847201800603,0.5551839464882944,0.939799331103679,0.08695652173913043,0.5928093645484949,0.24627310074727235,2.0,0.1,0.44358829592430377,-0.8206774015434526,1.0
0.492582186821144,0.9927588703837797,0.18073859522085445,0.39109341057204927,0.28277423829243903,3.0,0.0,0.5740650917917054,-1.3210089186220817,0.5100093150344656,0.9338632552940446,0.17835185990188163,0.45662298950506114,0.23725429720273228,3.0,0.0,0.46519600761938834,-0.9355253455891925,0.5476963896522316,0.9064720932436274,0.20809248554913296,0.5479010707855586,0.14108346240093217,3.0,0.0,0.2575942895853583,0.6278201455984882,0.4481419624217118,0.8705636743215031,0.12526096033402923,0.4436325678496868,0.11424688491707446,4.0,0.26,0.2549345843439797,3.9384773314297217,0.44082191780821917,0.7602739726027397,0.10616438356164387,0.5017123287671232,0.15335896343049982,2.0,0.42,0.34789323587403626,-0.10522906106232499,0.617056856187291,0.939799331103679,0.28595317725752506,0.5928093645484949,0.1646820161435099,2.0,0.22,0.2668830505523548,-0.737523295350452,1.0
0.3627999034516051,0.9816075307748009,0.18073859522085445,0.24122616461501326,0.2232048015199739,2.0,0.0,0.6152283928315538,1.1907384366059315,0.4531987828354964,0.7440228528845556,0.17835185990188163,0.45662298950506114,0.15797285631422753,3.0,0.0,0.34857299334709163,-1.3002072126227384,0.5156448403297641,0.9064720932436274,0.20809248554913296,0.5100919169904292,0.12364565983827663,2.0,0.0,0.23978841669239437,2.290592235058697,0.43340292275574105,0.8705636743215031,0.12526096033402923,0.42797494780793316,0.10914488070182778,4.0,0.3,0.251832359615489,5.880672682648989,0.4714383561643837,0.636986301369863,0.17123287671232879,0.4914383561643836,0.09312451787989116,1.0,0.5,0.1975327562176973,1.299021438548169,0.5872575250836121,0.939799331103679,0.45484949832775917,0.5050167224080268,0.15674907382376102,3.0,0.3,0.2669170970630705,-0.1400167382709574,1.0
0.2516234612599566,0.5108858315230509,0.18073859522085445,0.20977552498189717,0.08079618774234579,4.0,0.0,0.3210995800541581,1.1462967909821122,0.4810147177544557,0.6306278333229833,0.17835185990188163,0.553250947028504,0.148718215414163,3.0,0.0,0.3091760187888459,-1.0894152353646351,0.5364844120155405,0.9064720932436274,0.4532360466218137,0.5130294702928078,0.08167501453912956,2.0,0.0,0.15224116993871512,8.201179925196579,0.41791231732776607,0.5532359081419623,0.12526096033402923,0.41336116910229637,0.062348271640208244,4.0,0.54,0.14918983972254848,9.003366471863641,0.4908219178082192,0.636986301369863,0.3972602739726028,0.4811643835616438,0.061622675211373434,2.0,0.7,0.1255499662414251,-0.8045440029805393,0.5095986622073579,0.697324414715719,0.45484949832775917,0.46822742474916385,0.07432037912031034,2.0,0.56,0.14584100122709712,0.49979950911415516,1.0
0.21439922761284094,0.34129857591117546,0.17731112720251024,0.2055032585083273,0.0331283163899887,4.0,0.0,0.154516957728091,6.806151249649126,0.5412333105632492,0.6306278333229833,0.22461653108116497,0.5996087685524436,0.111048399913482,3.0,0.0,0.2051765804989284,1.3566604176566859,0.5133573391452668,0.6559272244859282,0.4532360466218137,0.5007580782715816,0.0459724284959132,3.0,0.04,0.08955249100452461,2.07191401434547,0.41219206680584547,0.5073068893528183,0.33611691022964507,0.40709812108559496,0.03965313494108503,4.0,0.58,0.09620062619924905,-0.057896898468317914,0.4636301369863013,0.5582191780821918,0.3972602739726028,0.4452054794520548,0.044996872350181794,1.0,0.78,0.09705338104781419,-0.7971743933609958,0.5007692307692309,0.697324414715719,0.43645484949832775,0.46739130434782605,0.07252530531759509,2.0,0.6,0.14482779863728662,1.5831619049652552,1.0
0.21562442674390542,0.3340574462949553,0.17731112720251024,0.2065170166545981,0.03064702411701881,4.0,0.0,0.14213150420762818,5.645643625093491,0.5472657268831894,0.6306278333229833,0.22411972924299817,0.5996087685524436,0.10885561296244985,4.0,0.0,0.1989081493964712,2.3966945048715838,0.5014934141950156,0.5856154647967403,0.4132474177958875,0.4983417037809154,0.034622718834611294,3.0,0.04,0.06903922933900697,0.7087703173756683,0.39164926931106464,0.5073068893528183,0.28392484342379953,0.3914405010438413,0.04504752888270957,3.0,0.5,0.1150200764116092,0.5360006524093435,0.43760273972602737,0.5376712328767124,0.3938356164383562,0.4417808219178082,0.03507417815649213,2.0,0.76,0.08015072798321883,1.5315303800722226,0.42812709030100327,0.5150501672240803,0.17224080267558528,0.4632107023411371,0.08592160710125055,2.0,0.6,0.2006918250392463,2.7778315097100617,1.0
0.2923524016413227,0.7699734491914072,0.17731112720251024,0.2132995413951243,0.16061553744904447,3.0,0.0,0.549390176195981,2.3424191656450235,0.47210581879152946,0.6306278333229833,0.1125877165745513,0.5876234242066696,0.18205353539657074,3.0,0.0,0.3856201896909074,-0.9024980720866069,0.4856306263621719,0.5668530275750971,0.4132474177958875,0.48445939543257843,0.03518741488557311,4.0,0.0,0.07245715771503085,-0.09521199441677108,0.3881837160751565,0.47181628392484337,0.28392484342379953,0.3914405010438413,0.039111407405433944,4.0,0.6,0.10075488946543434,0.7557238237698725,0.445,0.5513698630136986,0.3938356164383562,0.4417808219178082,0.04044814866397971,3.0,0.76,0.0908947160988308,1.2688054999518865,0.36066889632107013,0.47993311036789293,0.10702341137123744,0.4598662207357859,0.13997062684127798,2.0,0.46,0.38808621499946333,-1.1965414119752535,1.0
0.42477238715906346,0.9034516051170649,0.17731112720251024,0.2516051170649288,0.27365317922338156,3.0,0.0,0.6442348596470969,-1.1626966312246307,0.47309197044029055,0.846239831087375,0.1125877165745513,0.5672545488418308,0.19362839891702238,2.0,0.0,0.40928278435336585,-0.8853521532908539,0.5001137117407373,0.663413247417796,0.4132474177958875,0.48910262484601535,0.05625405056566525,3.0,0.0,0.11248251996503503,0.8706986449045138,0.38897703549060536,0.47807933194154484,0.2776617954070981,0.3924843423799582,0.047957556384825344,5.0,0.48,0.12329148512414848,-0.11554006652721993,0.4776712328767123,0.7294520547945205,0.3938356164383562,0.4434931506849315,0.08167715602128466,3.0,0.66,0.17099031802563178,2.0343513207944017,0.31408026755852836,0.47993311036789293,0.10702341137123744,0.29682274247491636,0.13800179356812659,1.0,0.3,0.4393838385355112,-1.725218049722972,1.0
0.5617938691769249,0.9954622254405019,0.17731112720251024,0.6010378952449915,0.3014672749265436,2.0,0.0,0.5366154589195117,-1.7596063592087843,0.5286903061541328,0.9603179531764268,0.1125877165745513,0.5672545488418308,0.2546645535273968,2.0,0.0,0.4816894703061808,-1.1031784041956958,0.536673931583436,0.7685966075997346,0.4132474177958875,0.5078650620676585,0.0963503713463731,4.0,0.0,0.17953242308992912,0.158987244141088,0.4017118997912316,0.5720250521920667,0.2776617954070981,0.38830897703549055,0.06639236604769638,5.0,0.32,0.16527358557762487,0.05469751580193183,0.4434931506849315,0.7294520547945205,0.09589041095890416,0.4434931506849315,0.13780108712719183,3.0,0.46,0.3107175091979924,0.9355366306677357,0.34478260869565214,0.7926421404682273,0.10702341137123744,0.29682274247491636,0.18914564550019825,1.0,0.06,0.5485939276802724,-0.45763110076412916,1.0
0.6669176924933623,0.9954622254405019,0.19604151580979964,0.7686941829592083,0.2607961788035955,2.0,0.0,0.3910470238517344,-1.1787421497313684,0.5018692169161025,0.9603179531764268,0.1125877165745513,0.48369868968515184,0.2610702268499518,1.0,0.0,0.5201957363597276,-1.2088733077505076,0.5445939543257841,0.8975646735525442,0.3496636027669857,0.5210840519283617,0.12695145508858033,2.0,0.0,0.23311212708144777,0.2166814977292093,0.40229645093945715,0.6304801670146137,0.21920668058455112,0.3956158663883089,0.08222634442408232,5.0,0.26,0.20439241815846101,0.29175336937805696,0.44054794520547935,0.7294520547945205,0.09589041095890416,0.4178082191780822,0.14118523571007977,3.0,0.42,0.32047643677972093,0.5300101481685218,0.4056521739130434,0.9347826086956521,0.10702341137123744,0.29682274247491636,0.26521551239913604,1.0,0.06,0.6538002985187706,-0.9516203362434084,1.0
0.6870528602461984,0.9954622254405019,0.27072169925174994,0.7686941829592083,0.23033655105096065,2.0,0.0,0.33525302691909603,-1.3899624078533608,0.49318139477116063,0.9603179531764268,0.1125877165745513,0.4044898466124325,0.26128995436560687,3.0,0.0,0.5298049706170427,-1.1960424998283157,0.5542310243532644,0.8975646735525442,0.3496636027669857,0.5247323036103477,0.12626989077435433,3.0,0.0,0.22782898326866388,-0.016365692357358963,0.41503131524008346,0.6304801670146137,0.21920668058455112,0.41127348643006256,0.07655051556413787,4.0,0.26,0.18444515571037245,0.8225301424521039,0.4665753424657534,0.7294520547945205,0.09589041095890416,0.5119863013698631,0.1442973020901804,4.0,0.3,0.309269026793399,0.7810615114008845,0.4674581939799331,0.9347826086956521,0.10702341137123744,0.4924749163879598,0.263356045170585,1.0,0.12,0.5633788188166624,-1.3229170827984456,1.0
0.6082539222785421,0.9954622254405019,0.1540429640357229,0.7494810523775042,0.30100061721954047,2.0,0.0,0.4948601335639248,-1.6690878760132064,0.5463491274917717,0.9603179531764268,0.2151772961559958,0.4868347512885798,0.21390475085266764,4.0,0.0,0.3915165964200962,-1.0060100756986423,0.5797915284753151,0.8975646735525442,0.3496636027669857,0.582914810954231,0.11798864139999475,3.0,0.0,0.20350183747987993,0.16100407461463062,0.42041753653444675,0.6304801670146137,0.21920668058455112,0.4206680584551148,0.07736591446859789,4.0,0.32,0.184021616001879,0.6604814236987182,0.47527397260273974,0.7294520547945205,0.09589041095890416,0.5325342465753424,0.1466158086504276,3.0,0.32,0.3084869298596689,0.796065117132406,0.5553511705685619,0.9347826086956521,0.1923076923076923,0.568561872909699,0.20524608392597088,2.0,0.24,0.3695789165544432,-0.5207942947782991,1.0
